ApplicationDocsID,ApplNo,SubmissionType,SubmissionNo,ApplicationDocsTitle,ApplicationDocsURL,ApplicationDocsDate,VerificationStatus
43482,205029,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205029Orig1s000TOC.html,2015-03-31 00:00:00,INDEX ONLY - content not screened for IND information
43483,205060,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205060Orig1EpanovaTOC.html,2016-03-28 00:00:00,INDEX ONLY - content not screened for IND information
43484,205098,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/205098Orig1s000TOC.html,2014-07-28 00:00:00,INDEX ONLY - content not screened for IND information
43485,205223,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205223Orig1s000TOC.html,2014-10-07 00:00:00,INDEX ONLY - content not screened for IND information
43486,205395,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/205395Orig1s000TOC.html,2016-06-15 00:00:00,INDEX ONLY - content not screened for IND information
43487,205410,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205410Orig1s000TOC.html,2015-03-31 00:00:00,INDEX ONLY - content not screened for IND information
43488,205422,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/205422s000TOC.html,2015-08-19 00:00:00,INDEX ONLY - content not screened for IND information
43489,205436,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205436Orig1s000TOC.html,2014-10-10 00:00:00,INDEX ONLY - content not screened for IND information
43490,205551,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205551Orig1s000TOC.html,2015-08-11 00:00:00,INDEX ONLY - content not screened for IND information
43491,205552,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/205552Orig1S001.pdf,2017-12-06 00:00:00,INDEX ONLY - content not screened for IND information
43493,205572,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/205572Orig1s000TOC.html,2016-03-02 00:00:00,INDEX ONLY - content not screened for IND information
43494,205579,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205579Orig1s000TOC.html,2016-03-23 00:00:00,INDEX ONLY - content not screened for IND information
43495,205613,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205613Orig1s000TOC.html,2015-07-02 00:00:00,INDEX ONLY - content not screened for IND information
43496,205625,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205625Orig1s000TOC.html,2015-10-07 00:00:00,INDEX ONLY - content not screened for IND information
43497,205641,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205641Orig1s000TOC.html,2014-11-03 00:00:00,INDEX ONLY - content not screened for IND information
43498,205649,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205649Orig1s000TOC.html,2015-04-06 00:00:00,INDEX ONLY - content not screened for IND information
43499,205692,ORIG,1,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/205692Orig1s000TOC.html,2020-03-23 00:00:00,INDEX ONLY - content not screened for IND information
43500,205739,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/205739Orig1s000TOC.html,2015-11-25 00:00:00,INDEX ONLY - content not screened for IND information
43501,205750,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/205750Orig1s000TOC.html,2015-04-13 00:00:00,INDEX ONLY - content not screened for IND information
43502,205755,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205755Orig1s000TOC.html,2014-05-16 00:00:00,INDEX ONLY - content not screened for IND information
43503,205786,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/205786Orig1s000TOC.html,2014-06-27 00:00:00,INDEX ONLY - content not screened for IND information
43504,205834,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205834Orig1s000TOC.html,2014-11-03 00:00:00,INDEX ONLY - content not screened for IND information
43505,205837,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/205836-205837-205838-Briviact-TOC.html,2016-03-30 00:00:00,INDEX ONLY - content not screened for IND information
43506,205838,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/205836-205837-205838-Briviact-TOC.html,2016-03-30 00:00:00,INDEX ONLY - content not screened for IND information
43507,205931,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205931Orig1s000TOC.html,2014-12-18 00:00:00,INDEX ONLY - content not screened for IND information
43508,205934,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/205934Orig1s000TOC.html,2016-07-28 00:00:00,INDEX ONLY - content not screened for IND information
43509,206073,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206073Orig1s000TOC.html,2016-04-11 00:00:00,INDEX ONLY - content not screened for IND information
43510,206088,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206088Orig1s000TOC.html,2015-04-06 00:00:00,INDEX ONLY - content not screened for IND information
43511,206276,SUPPL,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206276Orig1s001.pdf,2016-02-03 00:00:00,INDEX ONLY - content not screened for IND information
43512,206289,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206289Orig1s000TOC.html,2015-04-07 00:00:00,INDEX ONLY - content not screened for IND information
43513,206307,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206307Orig1s000TOC.html,2015-01-14 00:00:00,INDEX ONLY - content not screened for IND information
43514,206316,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206316Orig1Orig2s000TOC.html,2015-02-13 00:00:00,INDEX ONLY - content not screened for IND information
43515,206317,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206317Orig1s000TOC.html,2016-03-02 00:00:00,INDEX ONLY - content not screened for IND information
43516,206321,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206321Orig1s000TOC.html,2015-10-01 00:00:00,INDEX ONLY - content not screened for IND information
43517,206323,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206323Orig1s000TOC.html,2016-05-25 00:00:00,INDEX ONLY - content not screened for IND information
43518,206333,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206333Orig1s000TOC.html,2015-05-28 00:00:00,INDEX ONLY - content not screened for IND information
43519,206334,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206334Orig1s000TOC.html,2014-09-05 00:00:00,INDEX ONLY - content not screened for IND information
43520,206426,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206426Orig1s000TOC.html,2015-01-16 00:00:00,INDEX ONLY - content not screened for IND information
43521,206439,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206439Orig1s000TOC.html,2015-05-14 00:00:00,INDEX ONLY - content not screened for IND information
43522,206494,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206494Orig1s000TOC.html,2015-03-12 00:00:00,INDEX ONLY - content not screened for IND information
43524,206545,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206545Orig1s000TOC.html,2014-08-13 00:00:00,INDEX ONLY - content not screened for IND information
43525,206627,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206627Orig1s000TOC.html,2015-04-07 00:00:00,INDEX ONLY - content not screened for IND information
43526,206628,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206628Orig1s000TOC.html,2016-05-27 00:00:00,INDEX ONLY - content not screened for IND information
43527,206756,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206756Orig1s000TOC.html,2016-06-27 00:00:00,INDEX ONLY - content not screened for IND information
43528,206814,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206814Orig1s000TOC.html,2015-03-10 00:00:00,INDEX ONLY - content not screened for IND information
43529,206947,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206947Orig1s000TOC.html,2015-03-12 00:00:00,INDEX ONLY - content not screened for IND information
43530,207026,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207026Orig1s000TOC.html,2015-04-07 00:00:00,INDEX ONLY - content not screened for IND information
43531,207027,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207027Orig1s000TOC.html,2016-06-03 00:00:00,INDEX ONLY - content not screened for IND information
43532,207071,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207071Orig1s000TOC.html,2016-04-13 00:00:00,INDEX ONLY - content not screened for IND information
43533,207500,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207500Orig1207501Orig1s000TOC.html,2015-04-03 00:00:00,INDEX ONLY - content not screened for IND information
43534,207589,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207589Orig1s000TOC.html,2016-05-04 00:00:00,INDEX ONLY - content not screened for IND information
43536,207917,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207917Orig1s000TOC.html,2016-05-25 00:00:00,INDEX ONLY - content not screened for IND information
43537,207926,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207926Orig1s000TOC.html,2015-04-13 00:00:00,INDEX ONLY - content not screened for IND information
43538,207931,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207931Orig1s000TOC.html,2016-05-25 00:00:00,INDEX ONLY - content not screened for IND information
43539,207981,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207981Orig1s000TOC.html,2015-10-23 00:00:00,INDEX ONLY - content not screened for IND information
43540,207986,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207986Orig1s000TOC.html,2016-02-19 00:00:00,INDEX ONLY - content not screened for IND information
43541,207988,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207988Orig1s000TOC.html,2016-02-02 00:00:00,INDEX ONLY - content not screened for IND information
43542,207999,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207999Orig1s000TOC.html,2016-07-08 00:00:00,INDEX ONLY - content not screened for IND information
43543,208054,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208054Orig1s000TOC.html,2016-06-21 00:00:00,INDEX ONLY - content not screened for IND information
43544,208114,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208114Orig1s000TOC.html,2016-05-10 00:00:00,INDEX ONLY - content not screened for IND information
43545,208261,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208261Orig1s000TOC.html,2016-03-08 00:00:00,INDEX ONLY - content not screened for IND information
43546,208411,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/208411Orig1s000TOC.html,2016-07-28 00:00:00,INDEX ONLY - content not screened for IND information
43547,208434,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/208434Orig1s000TOC.html,2016-01-28 00:00:00,INDEX ONLY - content not screened for IND information
43548,208462,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/208462Orig1s000TOC.html,2015-12-30 00:00:00,INDEX ONLY - content not screened for IND information
43549,208547,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208547Orig1s000TOC.html,2016-06-21 00:00:00,INDEX ONLY - content not screened for IND information
43550,208573,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208573Orig1s000TOC.html,2016-05-19 00:00:00,INDEX ONLY - content not screened for IND information
43551,761025,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/0761025Orig1000TOC.html,2015-11-13 00:00:00,INDEX ONLY - content not screened for IND information
43552,761034,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/761034Orig1s000TOC.html,2016-06-21 00:00:00,INDEX ONLY - content not screened for IND information
43553,761035,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/761035Orig1s000TOC.html,2016-01-07 00:00:00,INDEX ONLY - content not screened for IND information
43554,761036,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/761036Orig1s000TOC.html,2015-12-08 00:00:00,INDEX ONLY - content not screened for IND information
44482,021640,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-640_Vitrase.html,2020-03-23 00:00:00,INDEX ONLY - content not screened for IND information
44692,022175,ORIG,1,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022175_pertzye_toc.html,2020-03-23 00:00:00,INDEX ONLY - content not screened for IND information
44984,204734,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/204734Orig1s000TOC.html,2014-09-24 00:00:00,INDEX ONLY - content not screened for IND information
44988,021343,SUPPL,33,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/021343Orig1s033.pdf,2016-02-29 00:00:00,INDEX ONLY - content not screened for IND information
44989,202155,SUPPL,13,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/202155Orig1s013.pdf,2016-05-03 00:00:00,INDEX ONLY - content not screened for IND information
44990,125057,SUPPL,28,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/125057Orig1s280.pdf,2014-12-24 00:00:00,INDEX ONLY - content not screened for IND information
44991,021829,SUPPL,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021829Orig1s001s002.pdf,2012-04-02 00:00:00,INDEX ONLY - content not screened for IND information
44992,021829,SUPPL,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021829Orig1s001s002.pdf,2012-04-02 00:00:00,INDEX ONLY - content not screened for IND information
44993,021071,SUPPL,48,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/021071Orig1s048.pdf,2014-05-07 00:00:00,INDEX ONLY - content not screened for IND information
44994,021077,SUPPL,52,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/021077Orig1s052.pdf,2014-06-17 00:00:00,INDEX ONLY - content not screened for IND information
44995,077297,SUPPL,10,0,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2012/077297Orig1s010.pdf,2012-04-13 00:00:00,INDEX ONLY - content not screened for IND information
44999,208341,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208341Orig1s000TOC.html,2016-06-28 00:00:00,INDEX ONLY - content not screened for IND information
45000,208073,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208073Orig1s000TOC.html,2016-07-11 00:00:00,INDEX ONLY - content not screened for IND information
45164,206843,SUPPL,1,0,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/206843Orig1s001,s003TOC.html",2016-08-24 00:00:00,INDEX ONLY - content not screened for IND information
45165,206843,SUPPL,3,0,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/206843Orig1s001,s003TOC.html",2016-08-24 00:00:00,INDEX ONLY - content not screened for IND information
45269,206302,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/206302Orig1ByvalsonTOC.html,2016-09-12 00:00:00,INDEX ONLY - content not screened for IND information
45440,205552,ORIG,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205552Orig2s000TOC.html,2015-04-13 00:00:00,INDEX ONLY - content not screened for IND information
45596,761042,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/761042Orig1_toc.html,2016-10-25 00:00:00,INDEX ONLY - content not screened for IND information
45612,022279,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/022279Orig1s000TOC.html,2016-10-12 00:00:00,INDEX ONLY - content not screened for IND information
45640,206488,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/206488Orig1s000TOC.html,2016-10-26 00:00:00,INDEX ONLY - content not screened for IND information
45780,017386,SUPPL,39,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/017386Orig1s039.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45781,017386,SUPPL,40,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/017386Orig1s040.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45782,020414,SUPPL,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/020414Orig1s002.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45783,020414,SUPPL,3,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/020414Orig1s003.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45784,020414,SUPPL,4,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/020414Orig1s004.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45785,020622,SUPPL,89,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/020622Orig1s089.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45786,020839,SUPPL,42,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/020839Orig1s042.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45787,021436,SUPPL,41,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/021436Orig1s041.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45788,021572,SUPPL,52,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/021572Orig1s052.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45789,021572,SUPPL,53,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/021572Orig1s053.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45790,022083,SUPPL,16,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022083Orig1s016.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45791,022399,SUPPL,3,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022399Orig1s003.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45792,125118,SUPPL,122,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/125118Orig1s122.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45793,202093,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/202093Orig1s000.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45794,202379,SUPPL,5,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/202379Orig1s005.pdf,2016-11-02 00:00:00,INDEX ONLY - content not screened for IND information
45817,208723,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208723Orig1s000TOC.html,2016-11-04 00:00:00,INDEX ONLY - content not screened for IND information
45862,761024,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/761024_toc.html,2016-11-09 00:00:00,INDEX ONLY - content not screened for IND information
45863,208143,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208143_toc.html,2016-11-09 00:00:00,INDEX ONLY - content not screened for IND information
45884,208844,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208844_toc.html,2016-11-10 00:00:00,INDEX ONLY - content not screened for IND information
45885,207916,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207916_toc.html,2016-11-10 00:00:00,INDEX ONLY - content not screened for IND information
45930,208025,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208025Orig1s000TOC.html,2016-11-22 00:00:00,INDEX ONLY - content not screened for IND information
45966,761038,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/761038Orig1s000TOC.html,2016-11-29 00:00:00,INDEX ONLY - content not screened for IND information
45969,207930,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207930Orig1s000TOC.html,2016-11-29 00:00:00,INDEX ONLY - content not screened for IND information
45985,208471,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208471Orig1s000TOC.html,2020-03-23 00:00:00,INDEX ONLY - content not screened for IND information
46004,208036,ORIG,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208036Orig1s000TOC.html,2016-12-02 00:00:00,INDEX ONLY - content not screened for IND information
46005,207155,ORIG,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207155Orig1s000_Orig2s000TOC.html,2016-12-02 00:00:00,INDEX ONLY - content not screened for IND information
46006,207155,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207155Orig1s000_Orig2s000TOC.html,2016-12-02 00:00:00,INDEX ONLY - content not screened for IND information
46007,208686,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208686Orig1s000TOC.html,2016-12-02 00:00:00,INDEX ONLY - content not screened for IND information
46008,208351,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208351Orig1s000TOC.html,2016-12-02 00:00:00,INDEX ONLY - content not screened for IND information
46009,207154,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207154Orig1s000TOC.html,2016-12-02 00:00:00,INDEX ONLY - content not screened for IND information
46028,207923,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207923Orig1_toc.html,2016-12-06 00:00:00,INDEX ONLY - content not screened for IND information
46030,208424,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208424Orig1toc.html,2016-12-06 00:00:00,INDEX ONLY - content not screened for IND information
46032,207174,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207174Orig1s000TOC.html,2016-12-06 00:00:00,INDEX ONLY - content not screened for IND information
46035,208135,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208135Orig1s000TOC.html,2016-10-27 00:00:00,INDEX ONLY - content not screened for IND information
46040,208253,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208253Orig1s000TOC.html,2016-10-26 00:00:00,INDEX ONLY - content not screened for IND information
46043,208551,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208551Orig1s000TOC.html,2016-10-21 00:00:00,INDEX ONLY - content not screened for IND information
46045,206679,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/206679Orig1s000TOC.html,2016-10-20 00:00:00,INDEX ONLY - content not screened for IND information
46049,205703,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/205703Orig1s000TOC.html,2016-10-20 00:00:00,INDEX ONLY - content not screened for IND information
46063,022259,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/022259Orig1s000TOC.html,2016-10-26 00:00:00,INDEX ONLY - content not screened for IND information
46065,206544,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206544Orig1s000TOC.html,2016-10-20 00:00:00,INDEX ONLY - content not screened for IND information
46068,208159,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/208159Orig1s000TOC.html,2016-09-30 00:00:00,INDEX ONLY - content not screened for IND information
46069,200671,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/200671Orig1s000TOC.html,2016-09-30 00:00:00,INDEX ONLY - content not screened for IND information
46070,125527,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/125527Orig1s000TOC.html,2016-09-30 00:00:00,INDEX ONLY - content not screened for IND information
46071,207865,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207865Orig1s000TOC.html,2016-09-30 00:00:00,INDEX ONLY - content not screened for IND information
46072,207793,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207793Orig1s000TOC.html,2016-09-29 00:00:00,INDEX ONLY - content not screened for IND information
46073,206229,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206229Orig1s000TOC.html,2016-09-28 00:00:00,INDEX ONLY - content not screened for IND information
46074,205747,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/205747Orig1s000TOC.html,2020-03-23 00:00:00,INDEX ONLY - content not screened for IND information
46075,205003,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/205003Orig1s000TOC.html,2016-08-24 00:00:00,INDEX ONLY - content not screened for IND information
46076,206910,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206910Orig1s000TOC.html,2016-08-04 00:00:00,INDEX ONLY - content not screened for IND information
46077,206111,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206111Orig1s000TOC.html,2016-08-04 00:00:00,INDEX ONLY - content not screened for IND information
46079,207621,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207621Orig1toc.html,2016-12-06 00:00:00,INDEX ONLY - content not screened for IND information
46104,761046,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/761046_toc.html,2016-12-09 00:00:00,INDEX ONLY - content not screened for IND information
46108,207963,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207963Orig1_toc.html,2016-12-09 00:00:00,INDEX ONLY - content not screened for IND information
46134,203050,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/203050Orig1s000TOC.html,2016-12-13 00:00:00,INDEX ONLY - content not screened for IND information
46135,209862,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/209862Orig1s000TOC.html,2016-12-13 00:00:00,INDEX ONLY - content not screened for IND information
46216,020687,SUPPL,20,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/020687Orig1s020TOC.html,2016-12-19 00:00:00,INDEX ONLY - content not screened for IND information
46434,204326,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/204326Orig1_toc.html,2016-12-21 00:00:00,INDEX ONLY - content not screened for IND information
46454,206406,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206406Orig1_toc.html,2016-12-21 00:00:00,INDEX ONLY - content not screened for IND information
46455,208401,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208401Orig1s000_toc.html,2016-12-21 00:00:00,INDEX ONLY - content not screened for IND information
46565,761041,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/761041Orig1_toc.html,2016-12-27 00:00:00,INDEX ONLY - content not screened for IND information
46603,208673,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208673Orig1_toc.html,2020-03-23 00:00:00,INDEX ONLY - content not screened for IND information
46605,208215,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208215Orig1_toc.html,2016-12-30 00:00:00,INDEX ONLY - content not screened for IND information
