ApplicationDocsID,ApplicationDocsTypeID,ApplNo,SubmissionType,SubmissionNo,ApplicationDocsTitle,ApplicationDocsURL,ApplicationDocsDate,UnparsedExtraFields,screening_status
51796,2,208700,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/208700s000lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51797,1,208700,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/208700Orig1s000ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51798,23,020297,SUPPL     ,22,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020297carvedilol_Coreg_12-23-98_orig WR.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51799,25,020297,SUPPL     ,22,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020297_carvedilol_Coreg(amended)_5-7-99_amend1.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51800,26,020297,SUPPL     ,22,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020297_carvedilol_Coreg(amended)_11-2-99_amend2.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51801,27,020297,SUPPL     ,22,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020297_carvedilol_Coreg(amended)_10-3-00_amend3.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51802,28,020297,SUPPL     ,22,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020297_carvedilol_(amended)_5-28-03_amend4.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51803,29,020297,SUPPL     ,22,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020297_carvedilol_(amended)_1-7-04_amend5.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51805,20,020297,SUPPL     ,22,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020297s022_carvedilol_Coreg-MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51806,17,020297,SUPPL     ,22,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020297s022_carvedilol_Coreg-StatsRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51807,20,020998,SUPPL     ,21,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020998s021_celecoxib_Celebrex-MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51808,23,020998,SUPPL     ,21,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020998_celecoxib_WR_4.24.00_orig.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51809,25,020998,SUPPL     ,21,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020998_celecoxib_WR_1.15.01_amend.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51810,26,020998,SUPPL     ,21,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020998_celecoxib_WR_amend2.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51811,27,020998,SUPPL     ,21,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020998_celecoxib_WR_1.14.02_amend3.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51812,28,020998,SUPPL     ,21,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020998_celecoxib_WR_1.25.02_amend4.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51813,29,020998,SUPPL     ,21,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020998_celecoxib_WR_12.19.05_amend5.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51814,18,020998,SUPPL     ,21,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020998s021_celecoxib_Celebrex-ClinPharmRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51815,17,020998,SUPPL     ,21,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020998s021_celecoxib_Celebrex-StatsRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51822,20,020822,ORIG      ,1,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020822s016, 021046s002_citalopram_Celexa-MedRev.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
51823,23,020822,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020822_citalopram_Celexa_WR.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51824,18,020822,ORIG      ,1,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020822s016, 021046s002_citalopram_Celexa-ClinPharmRev.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
51825,20,021673,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021673_clofarabine_Clolar-Med&StatsRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51826,23,021673,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021673_clofarabine_3-7-03_HFD150_orig_WR.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51827,25,021673,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021673_clofarabine_10-14-03_HFD150_amend_WR.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51828,18,021673,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021673_clofarabine_Clolar-ClinPharmRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51829,17,021673,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021673_clofarabine_Clolar-Med&StatsRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51830,20,020118,SUPPL     ,12,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/desflurane_Suprane-MedRev-20118s012.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51831,23,020118,SUPPL     ,12,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020118_desflurane_Suprane_12-31-01_HFD170_orig.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51832,25,020118,SUPPL     ,12,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020118_desflurane_Suprane_6-20-03_HFD170_amend.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51833,26,020118,SUPPL     ,12,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020118_desflurane_Suprane_3-6-06_HFD170_amend2.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51834,20,020408,SUPPL     ,33,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020408s033_dorzolamide_Trusopt-MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51835,2,084349,SUPPL     ,81,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/084349s081s082s084lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51836,23,020408,SUPPL     ,33,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020408s033_dorzolamide_Trusopt_6-24-99_HFD550.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51837,2,084349,SUPPL     ,82,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/084349s081s082s084lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51838,25,020408,SUPPL     ,33,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020408s033_dorzolamide_Trusopt_5-19-00_HFD550_amend.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51839,2,084349,SUPPL     ,84,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/084349s081s082s084lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51840,26,020408,SUPPL     ,33,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020408s033_dorzolamide_Trusopt_2-12-02_HFD550_amend2.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51841,17,020408,SUPPL     ,33,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020408s033_dorzolamide_Trusopt-StatsRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51842,20,021896,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021896s000_emtricitabine_Emtriva-MedRev (2005).pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51843,23,021896,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021896_emtricitabine_emtriva_WR.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51844,18,021896,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021896s000_emtricitabine_Emtriva-ClinPharmRev (2005).pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51845,17,021896,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021896s000_emtricitabine_Emtriva-StatsRev (2005).pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51846,2,020622,SUPPL     ,102,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/020622s102lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51847,20,021337,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021337_ertapenem-InVanz-MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51848,23,021337,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021337_ertapenem_Invanz_WR_orig.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51849,18,021337,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021337_ertapenem-InVanz-ClinPharmRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51850,17,021337,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021337_ertapenem-InVanz-StatRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51851,20,019813,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019813s036_fentanyl-Duragesic MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51852,23,019813,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019813_fentanyl_Duragesic_WR_orig.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51853,25,019813,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019813_fentanyl_Duragesic_WR(amended)_11-30-99.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51854,26,019813,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019813_fentanyl_Duragesic_WR(amended)_2-22-01.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51855,18,019813,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019813s036_fentanyl-Duragesic-ClinPharmRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51856,2,125504,SUPPL     ,13,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/125504s013lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51858,2,208143,SUPPL     ,6,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/208143s006lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51859,20,020625,SUPPL     ,12,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020625s012, 020872s011, 020786s014_fexofenadine_MedRev.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
51863,18,020625,SUPPL     ,12,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020625s012, 020872s011, 020786s014_fexofenadine_ClinPh.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
51864,1,210192,SUPPL     ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/210192Orig1s001ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51865,1,050706,SUPPL     ,39,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/050706Orig1s039ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51866,1,208744,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/208744Orig1s000ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51867,1,206333,SUPPL     ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/206333Orig1s001ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51868,1,020468,SUPPL     ,44,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/020468Orig1s044ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51869,1,021358,SUPPL     ,13,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/021357Orig1s014,021358Orig1s013ltr.pdf",2018-01-26 00:00:00,[],Unscreened Stage B index row
51870,1,021357,SUPPL     ,14,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/021357Orig1s014,021358Orig1s013ltr.pdf",2018-01-26 00:00:00,[],Unscreened Stage B index row
51871,1,202106,SUPPL     ,3,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/202106Orig1s003ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51872,1,020090,SUPPL     ,49,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/019949Orig1s068,020090Orig1s049ltr.pdf",2018-01-26 00:00:00,[],Unscreened Stage B index row
51873,1,019949,SUPPL     ,68,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/019949Orig1s068,020090Orig1s049ltr.pdf",2018-01-26 00:00:00,[],Unscreened Stage B index row
51874,20,202236,SUPPL     ,8,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/202236 azelastine-fluticasone clinical bpca.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51875,17,202236,SUPPL     ,8,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/202236 azelastine-fluticasone statistical bpca.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51876,20,208036,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/208036 barium sulfate clinical prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51883,60,208844,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/208844 barium sulfate DD review prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51885,20,202813,SUPPL     ,7,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/139_202813 beclomethasone clinical prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51886,18,202813,SUPPL     ,7,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/202813 beclomethasone clinpharm prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51887,17,202813,SUPPL     ,7,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/202813 beclomethasone statistical prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51888,20,761070,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/217_761070 benralizumab clinical prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51889,18,761070,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/216_761070  benralizumab clinpharm prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51890,17,761070,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/218_761070 benralizumab statistical prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51891,60,022369,SUPPL     ,8,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22369_Bimatoprost_Division_Director_PREA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51892,60,022369,SUPPL     ,10,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22369_Bimatoprost_Division_Director_PREA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51893,57,022369,SUPPL     ,8,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22369_Bimatoprost_CDTL_PREA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51894,57,022369,SUPPL     ,10,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22369_Bimatoprost_CDTL_PREA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51895,20,022369,SUPPL     ,10,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22369_Bimatoprost_Clinical_PREA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51896,17,022369,SUPPL     ,10,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22369_Bimatoprost_Stats_PREA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51897,17,022369,SUPPL     ,10,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22369_Bimatoprost_Stat_Add_PREA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51898,1,020090,SUPPL     ,49,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/019949Orig1s068,020090Orig1s049ltr.pdf",2018-01-26 00:00:00,[],Unscreened Stage B index row
51899,1,020622,SUPPL     ,102,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/020622Orig1s102ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51900,1,022382,SUPPL     ,18,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/022382Orig1s018ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51901,1,210375,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/210375Orig1s000ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51902,1,208143,SUPPL     ,6,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/208143Orig1s006ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51903,1,125504,SUPPL     ,13,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/125504Orig1s013ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51904,1,022219,SUPPL     ,10,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/022219Orig1s010ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51905,1,125320,SUPPL     ,185,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/125320Orig1s185ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51906,1,204655,SUPPL     ,9,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/204655Orig1s009ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51907,1,021134,SUPPL     ,10,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/021134Orig1s010ltr.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51908,2,022219,SUPPL     ,10,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/022219s010lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51909,2,125320,SUPPL     ,185,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/125320s185lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51910,2,021134,SUPPL     ,10,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/021134s010lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51911,2,208854,SUPPL     ,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/208854s002lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51912,2,020954,SUPPL     ,17,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/020954s017lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51914,2,019813,SUPPL     ,72,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/019813s072s073lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51915,2,019813,SUPPL     ,73,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/019813s072s073lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51918,2,208745,SUPPL     ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/208745s001lbl.pdf,2018-01-24 00:00:00,[],Unscreened Stage B index row
51921,2,020156,SUPPL     ,53,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/020156s053lbl.pdf,2018-01-26 00:00:00,[],Unscreened Stage B index row
51922,8,020156,SUPPL     ,53,0,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/020156s053lbl.pdf#page=32,2018-01-26 00:00:00,[],Unscreened Stage B index row
51923,20,021344,SUPPL     ,13,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21344s013_ fulvestrant CDTLclinical prea.pdf,2011-02-01 00:00:00,[],Unscreened Stage B index row
51924,20,021344,SUPPL     ,13,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21344s013_fulvestrant clinical prea.pdf,2011-02-01 00:00:00,[],Unscreened Stage B index row
51925,18,021344,SUPPL     ,13,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21344s013_fulvestrant clinpharm prea.pdf,2011-02-01 00:00:00,[],Unscreened Stage B index row
51926,17,021344,SUPPL     ,13,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21344s013_fulvestrant statistical prea.pdf,2011-02-01 00:00:00,[],Unscreened Stage B index row
51927,23,021344,SUPPL     ,13,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21344_fulvestrant_Original_WR.pdf,2011-02-01 00:00:00,[],Unscreened Stage B index row
51928,25,021344,SUPPL     ,13,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21344_fulvestrant_ Amendment_1.pdf,2011-02-01 00:00:00,[],Unscreened Stage B index row
51929,20,021493,SUPPL     ,9,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021493_Gatifloxacin_Clinical_BPCA.pdf,2009-05-19 00:00:00,[],Unscreened Stage B index row
51930,18,021493,SUPPL     ,9,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021493_Gatifloxacin_Clinpharm_BPCA.pdf,2009-05-19 00:00:00,[],Unscreened Stage B index row
51931,17,021493,SUPPL     ,9,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021493_Gatifloxacin_Statistical_BPCA.pdf,2009-05-19 00:00:00,[],Unscreened Stage B index row
51932,23,021493,SUPPL     ,9,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021493_gatifloxacin_Original_WR.pdf,2009-05-19 00:00:00,[],Unscreened Stage B index row
51933,28,021493,SUPPL     ,9,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021493_gatifloxacin_Amendment.pdf,2009-05-19 00:00:00,[],Unscreened Stage B index row
51934,20,020977,SUPPL     ,19,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020977s019_Abacavir_Clinical_PREA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51935,18,020977,SUPPL     ,19,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020977s019_Abacavir_Clinpharm_PREA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51937,17,125118,SUPPL     ,45,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/012510125118s045_Abatacept_Statistical_PREA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51938,23,022037,SUPPL     ,10,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/N022037_guanfacine_Original_WR.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51939,23,125377,SUPPL     ,87,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/B125377_ipilimumab_Orig_WR.pdf,2017-07-20 00:00:00,[],Unscreened Stage B index row
51940,25,125377,SUPPL     ,87,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/B125377_ipilimumab_Amend_1.pdf,2017-07-20 00:00:00,[],Unscreened Stage B index row
51941,23,022065,SUPPL     ,6,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22065_ixabepilone_Original_WR.pdf,2011-04-05 00:00:00,[],Unscreened Stage B index row
51942,25,022065,SUPPL     ,6,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22065_ixabepilone_Amendment_1.pdf,2011-04-05 00:00:00,[],Unscreened Stage B index row
51943,26,022065,SUPPL     ,6,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22065_ixabepilone_Amendment_2.pdf,2011-04-05 00:00:00,[],Unscreened Stage B index row
51946,20,020038,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020038_fludarabine_Fludara-MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51947,23,020038,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020038_fludarabine_Fludara_11-9-01_HFD150_orig.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51948,23,020548,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020548s000_fluticasone propionate_WR.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51950,26,020548,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020548s000_fluticasone propionate_WR_Amend2.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51951,20,020548,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20548s018_fluticasone propionate_Flovent-MedRev-BPCA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51952,60,020548,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20548s018_DD summary review_BPCA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51953,20,020548,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20548s018_TL Summary review_BPCA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51954,18,020548,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20548s018_fluticasone propionate_Flovent-ClinPharmRev-BPCA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51955,18,020548,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20548s018_clinpharm review2_BPCA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51956,17,020548,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20548s018_fluticasone propionate_Flovent-StatsRev-BPCA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51957,20,020261,SUPPL     ,36,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020261s036_fluvastatin_Lescol-MedRev_PREA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51958,23,020261,SUPPL     ,36,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020261, 021192_fluvastatin_Lescol_WR.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
51959,17,020261,SUPPL     ,36,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020261s036_fluvastatin_Lescol-StatsRev_PREA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51960,20,019915,SUPPL     ,37,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019915Orig1s037MedR2 merged.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
