document_id,url,pdf_page,terms,applications,lesson_hints,manual_status
3462d613c8eeb72a47df34f1,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217347Orig1s000OtherR.pdf,136,investigator_brochure,217347,nonclinical-pkpd,Unreviewed strong-term hit
34aa90347b17102bae2c4e74,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214657Orig1s000AdminCorres.pdf,4,pre_ind,214657,cmc-material; cmc-controls,Unreviewed strong-term hit
34cfc36012e37e37441414ab,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/214787Orig1s000MicroR.pdf,3,pre_ind,214787,nonclinical-pkpd,Unreviewed strong-term hit
34cfc36012e37e37441414ab,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/214787Orig1s000MicroR.pdf,12,initial_ind; original_ind_review,214787,clinical,Unreviewed strong-term hit
3504bfe345ff6eca36bd94af,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216359Orig1s000SumR.pdf,4,pre_ind,216359,nonclinical-pkpd; cmc-material; cmc-controls; cmc-stability,Unreviewed strong-term hit
352f6befb306ff06930e1fbe,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/216660Orig1s000AdminCorres.pdf,39,clinical_hold,216660,nonclinical-pharmacology,Unreviewed strong-term hit
3542587c5fc39d9fe8fa35f6,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/210933Orig1s000OtherR.pdf,20,investigator_brochure,210933,cmc-stability; clinical,Unreviewed strong-term hit
35469b115814c766125b0cb1,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/214377Orig1s000IntegratedR.pdf,88,initial_ind; pre_ind,214377,,Unreviewed strong-term hit
35676ce697500779a1b8218a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761430Orig1s000IntegratedR.pdf,152,pre_ind,761430,nonclinical-pkpd; nonclinical-package; cmc-material,Unreviewed strong-term hit
359d85758484b7944dce5426,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/210875Orig1s000MedR.pdf,75,pre_ind,210875,,Unreviewed strong-term hit
359d85758484b7944dce5426,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/210875Orig1s000MedR.pdf,125,pre_ind,210875,,Unreviewed strong-term hit
35c7333f1a51146f2f19466a,"https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217700Orig1s000, 218033Orig1s000AdminCorres.pdf",31,investigator_brochure,217700; 218033,nonclinical-pkpd,Unreviewed strong-term hit
35c7333f1a51146f2f19466a,"https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217700Orig1s000, 218033Orig1s000AdminCorres.pdf",52,clinical_hold,217700; 218033,nonclinical-pharmacology,Unreviewed strong-term hit
35ff55f24e37cf7477c357e2,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761352Orig1s000AdminCorres.pdf,29,clinical_hold,761352,nonclinical-pharmacology,Unreviewed strong-term hit
3649c9b6f4f16279fb152af8,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218614Orig1s000OtherR.pdf,55,pre_ind,218614,nonclinical-package; clinical,Unreviewed strong-term hit
366c5e51794fd7a5a3be5625,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/215446Orig1s000PharmR.pdf,7,pre_ind,215446,nonclinical-pharmacology; nonclinical-pkpd; nonclinical-safety; cmc-material; cmc-controls,Unreviewed strong-term hit
36d727d8a963cbe1c2cae4f0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/761195Orig1s000IntegratedR.pdf,95,initial_ind,761195,cmc-controls; cmc-stability; clinical,Unreviewed strong-term hit
36d727d8a963cbe1c2cae4f0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/761195Orig1s000IntegratedR.pdf,96,may_proceed,761195,nonclinical-safety,Unreviewed strong-term hit
37bf59d168374d8826323b69,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/761151Orig1s010.pdf,76,may_proceed,761151,nonclinical-pkpd; clinical,Unreviewed strong-term hit
37c5442d9be3714cedf8f623,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219015Orig1s000AdminCorres.pdf,21,may_proceed; pre_ind,219015,nonclinical-safety; clinical,Unreviewed strong-term hit
37fda2d68d69c8e8d40a8f04,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/215727Orig1s000OtherR.pdf,5,pre_ind,215727,,Unreviewed strong-term hit
37fda2d68d69c8e8d40a8f04,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/215727Orig1s000OtherR.pdf,8,pre_ind,215727,,Unreviewed strong-term hit
389107412e61ca6f6c20d104,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/761369Orig1s000AdminCorres.pdf,2,clinical_hold,761369,nonclinical-pharmacology,Unreviewed strong-term hit
38a34e44f38115a02328c69d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215457Orig1s000PharmR.pdf,19,pre_ind,215457,nonclinical-pkpd; nonclinical-safety; nonclinical-package; cmc-material; cmc-controls; cmc-stability,Unreviewed strong-term hit
38c34f6480b3834116881084,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215888Orig1s000OtherR.pdf,99,investigator_brochure,215888,nonclinical-pkpd,Unreviewed strong-term hit
38e3cc7f595755e97bc0848b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/208969Orig1s000ChemR.pdf,29,pre_ind,208969,,Unreviewed strong-term hit
38e3cc7f595755e97bc0848b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/208969Orig1s000ChemR.pdf,35,pre_ind,208969,,Unreviewed strong-term hit
393080c12a9b767096cc2201,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761174Orig1s000AdminCorres.pdf,33,clinical_hold,761174,nonclinical-pharmacology,Unreviewed strong-term hit
39819094c92a8cc756d73cfc,https://www.accessdata.fda.gov/drugsatfda_docs/NDA/2026/220442Orig1s000SumR.pdf,30,clinical_hold; initial_ind; original_ind_review,220442,,Unreviewed strong-term hit
3a26aeaecf6800f9ce99b2e4,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216386Orig1s000AdminCorres.pdf,4,pre_ind,216386,nonclinical-safety; nonclinical-package,Unreviewed strong-term hit
3a30d72d3aaaef401fa8495b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/761198Orig1s000ChemR.pdf,2,pre_ind,761198,cmc-material,Unreviewed strong-term hit
3af9593bf4f7b46a91c6f367,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/216190Orig1s000SumR.pdf,9,pre_ind,216190,cmc-material; cmc-stability,Unreviewed strong-term hit
3b0ed025969958efe2587ac2,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/218784Orig1s000OtherR.pdf,11,investigator_brochure,218784,nonclinical-pkpd,Unreviewed strong-term hit
3b41b04edf8da6f86be925be,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/213498Orig1s000PharmR.pdf,15,pre_ind,213498,cmc-material; cmc-controls,Unreviewed strong-term hit
3b5bf3bb0c6b2a0738587215,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/214510Orig1s000MultidisciplineR.pdf,26,initial_ind; original_ind_review; pre_ind,214510,cmc-material,Unreviewed strong-term hit
3b5bf3bb0c6b2a0738587215,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/214510Orig1s000MultidisciplineR.pdf,64,investigator_brochure,214510,nonclinical-pkpd; clinical,Unreviewed strong-term hit
3c31f214fce5acdb1d706f02,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/215239Orig1s000OtherR.pdf,74,investigator_brochure,215239,nonclinical-pkpd; cmc-material,Unreviewed strong-term hit
3c4bee158edec9eaa3b38b62,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/210852Orig1s000CrossR.pdf,18,pre_ind,210852,nonclinical-safety; cmc-material; cmc-controls; cmc-stability,Unreviewed strong-term hit
3c4db78732be20aa70a64b04,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/219008Orig1s000AdminCorres.pdf,5,investigator_brochure; pre_ind,219008,nonclinical-safety; cmc-controls,Unreviewed strong-term hit
3c4db78732be20aa70a64b04,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/219008Orig1s000AdminCorres.pdf,7,investigator_brochure,219008,,Unreviewed strong-term hit
3c4db78732be20aa70a64b04,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/219008Orig1s000AdminCorres.pdf,19,clinical_hold,219008,nonclinical-safety; nonclinical-package; clinical,Unreviewed strong-term hit
3c64d9afcbcc6cb39568db3b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219019Orig1s000IntegratedR.pdf,139,clinical_hold,219019,cmc-controls,Unreviewed strong-term hit
3c64d9afcbcc6cb39568db3b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219019Orig1s000IntegratedR.pdf,325,ind_review,219019,nonclinical-safety; nonclinical-package,Unreviewed strong-term hit
3ce216689a1a31676fda275b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/125557Orig1s013.pdf,91,pre_ind,125557,clinical,Unreviewed strong-term hit
3ce216689a1a31676fda275b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/125557Orig1s013.pdf,117,investigator_brochure,125557,,Unreviewed strong-term hit
3da2fe7256ab16ecf4b6d477,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/211488Orig1s000MultidisciplineR.pdf,24,may_proceed; pre_ind,211488,cmc-material; cmc-controls,Unreviewed strong-term hit
3db698cf0ac3b9ab514dc132,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219685Orig1s000IntegratedR.pdf,101,clinical_hold,219685,nonclinical-pkpd; nonclinical-safety; cmc-material; cmc-controls,Unreviewed strong-term hit
3e3ead46025e00310aa821f1,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/213224Orig1s000SumR.pdf,14,pre_ind,213224,nonclinical-safety; cmc-material,Unreviewed strong-term hit
3e5dd552eb7434b9aea2926d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215395Orig1s000MultidisciplineR.pdf,17,pre_ind,215395,cmc-material,Unreviewed strong-term hit
3ee6dc08ca75aacacc8a4dda,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761345Orig1s000AdminCorres.pdf,15,clinical_hold,761345,nonclinical-pharmacology,Unreviewed strong-term hit
3ee6dc08ca75aacacc8a4dda,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761345Orig1s000AdminCorres.pdf,53,investigator_brochure,761345,,Unreviewed strong-term hit
3f02d1fe81e85b4332f99a00,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216951Orig1s000IntegratedR.pdf,229,initial_ind,216951,nonclinical-pkpd,Unreviewed strong-term hit
3f02d1fe81e85b4332f99a00,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216951Orig1s000IntegratedR.pdf,230,pre_ind,216951,nonclinical-pkpd; nonclinical-safety; clinical-dose,Unreviewed strong-term hit
3f07f3fd712714ab5ed2d96c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/761146Orig1s000MultidisciplineR.pdf,25,may_proceed; pre_ind,761146,nonclinical-pharmacology,Unreviewed strong-term hit
3f26daba49ec97b04a7bd1ed,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/211241Orig1s000IntegratedR.pdf,124,clinical_hold,211241,cmc-material; cmc-controls; clinical,Unreviewed strong-term hit
3f26daba49ec97b04a7bd1ed,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/211241Orig1s000IntegratedR.pdf,226,ind_review,211241,nonclinical-safety,Unreviewed strong-term hit
3f6180dc96deb2af34da01d8,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216834Orig1s000OtherR.pdf,4,ind_review,216834,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
3fb8f9dcca69faa2c07bc099,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/202293Orig1s026.pdf,132,may_proceed,202293,,Unreviewed strong-term hit
3fc51742f65269e1ccd2702f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/125554Orig1s081.pdf,165,investigator_brochure,125554,clinical,Unreviewed strong-term hit
3fc51742f65269e1ccd2702f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/125554Orig1s081.pdf,167,investigator_brochure,125554,cmc-controls; clinical,Unreviewed strong-term hit
3fc51742f65269e1ccd2702f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/125554Orig1s081.pdf,281,investigator_brochure,125554,,Unreviewed strong-term hit
3fe5958c166bdb7d36ebfb6b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217347Orig1s000MultidisciplineR.pdf,30,may_proceed; pre_ind,217347,nonclinical-safety; cmc-controls,Unreviewed strong-term hit
4091a0561bcbaf159c38b1f7,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216264Orig1s000AdminCorres.pdf,33,pre_ind,216264,nonclinical-safety,Unreviewed strong-term hit
4091a0561bcbaf159c38b1f7,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216264Orig1s000AdminCorres.pdf,37,pre_ind,216264,nonclinical-package,Unreviewed strong-term hit
40c8a912d10023e08a2c939e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213969Orig1s000IntegratedR.pdf,36,pre_ind,213969,cmc-material; clinical-dose,Unreviewed strong-term hit
40c8a912d10023e08a2c939e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213969Orig1s000IntegratedR.pdf,38,pre_ind,213969,clinical,Unreviewed strong-term hit
40c8a912d10023e08a2c939e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213969Orig1s000IntegratedR.pdf,125,ind_review; initial_ind; pre_ind,213969,clinical,Unreviewed strong-term hit
40c8a912d10023e08a2c939e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213969Orig1s000IntegratedR.pdf,126,initial_ind; may_proceed; original_ind_review,213969,nonclinical-pkpd; clinical,Unreviewed strong-term hit
40c8a912d10023e08a2c939e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213969Orig1s000IntegratedR.pdf,141,pre_ind,213969,nonclinical-safety; nonclinical-package; cmc-material; cmc-controls,Unreviewed strong-term hit
40c8a912d10023e08a2c939e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213969Orig1s000IntegratedR.pdf,207,ind_review,213969,nonclinical-safety,Unreviewed strong-term hit
40d83eceab88f08f739cf757,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213436Orig1s000MedR.pdf,17,pre_ind,213436,nonclinical-safety,Unreviewed strong-term hit
40d83eceab88f08f739cf757,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213436Orig1s000MedR.pdf,18,initial_ind; pre_ind,213436,,Unreviewed strong-term hit
40d83eceab88f08f739cf757,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213436Orig1s000MedR.pdf,24,pre_ind,213436,nonclinical-pkpd; nonclinical-safety; cmc-material,Unreviewed strong-term hit
410bad3954dbb5f09ef2b41d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213969Orig1s000RiskR.pdf,5,pre_ind,213969,nonclinical-pkpd; nonclinical-safety; nonclinical-package; cmc-controls; cmc-stability; clinical-dose,Unreviewed strong-term hit
41532d606503c933c0262f1b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/216158Orig1s000IntegratedR.pdf,169,clinical_hold,216158,nonclinical-pkpd; nonclinical-safety; nonclinical-package; cmc-controls; clinical; clinical-dose,Unreviewed strong-term hit
41532d606503c933c0262f1b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/216158Orig1s000IntegratedR.pdf,170,clinical_hold,216158,nonclinical-pkpd; nonclinical-safety; nonclinical-package; clinical-dose,Unreviewed strong-term hit
41532d606503c933c0262f1b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/216158Orig1s000IntegratedR.pdf,330,investigator_brochure,216158,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
4155ba35f7f9014ee22aad09,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/216632Orig1s000AdminCorres.pdf,13,pre_ind,216632,nonclinical-pkpd,Unreviewed strong-term hit
4155ba35f7f9014ee22aad09,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/216632Orig1s000AdminCorres.pdf,14,pre_ind,216632,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
41c2970667d7062695fc11a8,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/217806Orig1s013.pdf,131,ind_review,217806,cmc-stability,Unreviewed strong-term hit
41c2970667d7062695fc11a8,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/217806Orig1s013.pdf,231,ind_review,217806,cmc-stability,Unreviewed strong-term hit
41c7b7df866653c93ec64994,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761192Orig1s000OtherR.pdf,19,investigator_brochure,761192,nonclinical-pkpd,Unreviewed strong-term hit
41c7ce3de12f9e66fbf861f8,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/209472Orig1s000AdminCorres.pdf,3,pre_ind,209472,,Unreviewed strong-term hit
41ee0882d238c1171f2b95ce,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761166Orig1s000ClinPharmR.pdf,10,initial_ind,761166,nonclinical-pharmacology; nonclinical-pkpd; cmc-material,Unreviewed strong-term hit
41f21e10230e9daf3438705b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/209899Orig1s001.pdf,69,may_proceed; pre_ind,209899,nonclinical-pkpd; clinical,Unreviewed strong-term hit
41f4c8c23ebe334acd367f62,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761338Orig1Orig2s000AdminCorres.pdf,50,may_proceed,761338,cmc-stability,Unreviewed strong-term hit
41f4c8c23ebe334acd367f62,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761338Orig1Orig2s000AdminCorres.pdf,61,may_proceed,761338,cmc-controls,Unreviewed strong-term hit
41f80f4ebb791dd6ee42470f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/218490Orig1s000IntegratedR.pdf,104,ind_review,218490,nonclinical-safety,Unreviewed strong-term hit
4200ae4f5e7814b62f50632a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/215887Orig1s000IntegratedR.pdf,176,initial_ind; original_ind_review; pre_ind,215887,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
420e4f8b723ebbe52bda7f7f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/211448Orig1s000MultidisciplineR.pdf,38,pre_ind,211448,cmc-material; cmc-stability,Unreviewed strong-term hit
420e4f8b723ebbe52bda7f7f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/211448Orig1s000MultidisciplineR.pdf,46,pre_ind,211448,nonclinical-pkpd; cmc-material,Unreviewed strong-term hit
4234dadc5e6e366b6f32c9a8,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/217906Orig1s000MultidisciplineR.pdf,27,pre_ind,217906,cmc-controls,Unreviewed strong-term hit
4234dadc5e6e366b6f32c9a8,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/217906Orig1s000MultidisciplineR.pdf,28,ind_review; may_proceed,217906,clinical,Unreviewed strong-term hit
4234dadc5e6e366b6f32c9a8,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/217906Orig1s000MultidisciplineR.pdf,94,ind_review,217906,,Unreviewed strong-term hit
424bdfd7ca6a9b37d556fe4b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/211964Orig1s000IntegratedR.pdf,34,pre_ind,211964,nonclinical-pkpd; nonclinical-safety; nonclinical-package; cmc-material; clinical-dose,Unreviewed strong-term hit
424bdfd7ca6a9b37d556fe4b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/211964Orig1s000IntegratedR.pdf,133,pre_ind,211964,nonclinical-pkpd,Unreviewed strong-term hit
427963af6b8953a6726c1862,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/217186Orig1s000OtherR.pdf,17,investigator_brochure,217186,,Unreviewed strong-term hit
427963af6b8953a6726c1862,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/217186Orig1s000OtherR.pdf,37,investigator_brochure,217186,nonclinical-pkpd; cmc-material,Unreviewed strong-term hit
42865bba72ed5258b224a6f0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219293Orig1s000PharmR.pdf,2,pre_ind,219293,nonclinical-safety; nonclinical-package; cmc-material; cmc-controls,Unreviewed strong-term hit
42b75333f1a325b9f513f42a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216873Orig1s000AdminCorres.pdf,25,investigator_brochure,216873,nonclinical-pkpd; clinical,Unreviewed strong-term hit
42d6237d99d04a07f99bb878,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217806Orig1s000MedR.pdf,30,pre_ind,217806,clinical,Unreviewed strong-term hit
43c35baa3c80fc8dabfe98d5,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/210526Orig1s000MultidisciplineR.pdf,35,pre_ind,210526,nonclinical-pkpd; cmc-material; clinical,Unreviewed strong-term hit
43c35baa3c80fc8dabfe98d5,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/210526Orig1s000MultidisciplineR.pdf,62,pre_ind,210526,,Unreviewed strong-term hit
440c2f5438a09147d0295064,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/215430Orig1s000OtherR.pdf,110,investigator_brochure,215430,nonclinical-pkpd,Unreviewed strong-term hit
4422c4b01dbd6e9035083e75,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218590Orig1s000OtherR.pdf,8,pre_ind,218590,,Unreviewed strong-term hit
4448c5b351aac1641ca31fa5,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/214860Orig1s000MultidisciplineR.pdf,27,initial_ind; original_ind_review,214860,nonclinical-safety; cmc-controls,Unreviewed strong-term hit
4448c5b351aac1641ca31fa5,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/214860Orig1s000MultidisciplineR.pdf,61,initial_ind; original_ind_review,214860,,Unreviewed strong-term hit
4474373c795ad6980b2e82bb,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/208215Orig1s012.pdf,76,pre_ind,208215,nonclinical-pkpd; clinical,Unreviewed strong-term hit
44b8db5cdd84e235e1ad2a64,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213426Orig1s000MedR.pdf,22,pre_ind,213426,cmc-material,Unreviewed strong-term hit
44b8db5cdd84e235e1ad2a64,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213426Orig1s000MedR.pdf,23,pre_ind,213426,nonclinical-pkpd; cmc-material,Unreviewed strong-term hit
45c586eb6827fdb273d14bb5,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/213716Orig1s000MultidisciplineR.pdf,301,ind_review,213716,nonclinical-safety,Unreviewed strong-term hit
45c586eb6827fdb273d14bb5,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/213716Orig1s000MultidisciplineR.pdf,303,may_proceed,213716,nonclinical-pkpd; nonclinical-safety; clinical; clinical-dose,Unreviewed strong-term hit
45c586eb6827fdb273d14bb5,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/213716Orig1s000MultidisciplineR.pdf,307,investigator_brochure,213716,nonclinical-safety; nonclinical-package; clinical,Unreviewed strong-term hit
45deaef53b98d93d0e10159c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218590Orig1s000AdminCorres.pdf,5,initial_ind; pre_ind,218590,nonclinical-pkpd,Unreviewed strong-term hit
45deaef53b98d93d0e10159c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218590Orig1s000AdminCorres.pdf,27,initial_ind,218590,nonclinical-pkpd; nonclinical-safety; nonclinical-package,Unreviewed strong-term hit
462d6115d0192c370f3f9d7f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/021344Orig1s026.pdf,261,ind_review,021344,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
4652087657cd9b80678a1c0f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/206966Orig1s000MedR.pdf,71,pre_ind,206966,nonclinical-pkpd; cmc-stability; clinical,Unreviewed strong-term hit
465d7848ee9680a7830a37f2,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761238Orig1s000OtherR.pdf,66,investigator_brochure,761238,clinical,Unreviewed strong-term hit
4677b76e41fb0f75b03f180e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/125057Orig1s393.pdf,225,initial_ind,125057,cmc-material; cmc-controls,Unreviewed strong-term hit
47b63aff619c15e20ad260fd,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/213876Orig1s000SumR.pdf,12,pre_ind,213876,nonclinical-pkpd; nonclinical-safety; cmc-material,Unreviewed strong-term hit
47cec7f501d9b025fd1fa96c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/215064Orig1s000MultidisciplineR.pdf,14,pre_ind,215064,clinical,Unreviewed strong-term hit
47cec7f501d9b025fd1fa96c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/215064Orig1s000MultidisciplineR.pdf,55,pre_ind,215064,nonclinical-pkpd; nonclinical-safety; cmc-material; cmc-controls,Unreviewed strong-term hit
47cec7f501d9b025fd1fa96c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/215064Orig1s000MultidisciplineR.pdf,56,may_proceed,215064,nonclinical-pkpd; nonclinical-safety; cmc-material,Unreviewed strong-term hit
47cec7f501d9b025fd1fa96c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/215064Orig1s000MultidisciplineR.pdf,93,pre_ind,215064,nonclinical-pharmacology; clinical,Unreviewed strong-term hit
47cec7f501d9b025fd1fa96c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/215064Orig1s000MultidisciplineR.pdf,94,pre_ind,215064,nonclinical-safety; clinical,Unreviewed strong-term hit
47dbd8d290f8995e4aab4a9f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/204042Orig1s013.pdf,70,investigator_brochure,204042,nonclinical-pkpd,Unreviewed strong-term hit
4855f00f54f151872059047c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/215352Orig1s000PharmR.pdf,13,initial_ind; pre_ind,215352,nonclinical-safety; nonclinical-package; cmc-controls,Unreviewed strong-term hit
4855f00f54f151872059047c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/215352Orig1s000PharmR.pdf,14,initial_ind; pre_ind,215352,,Unreviewed strong-term hit
4863b1fdd5764edd4aceb970,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/205832Orig1s012.pdf,55,may_proceed; pre_ind,205832,clinical,Unreviewed strong-term hit
489b1be7c6f575d124d63c87,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/214487Orig1s000OtherR.pdf,72,investigator_brochure,214487,nonclinical-pkpd,Unreviewed strong-term hit
48ab80dfa337412a8e1503fc,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/214759Orig1s000AdminCorres.pdf,12,investigator_brochure,214759,nonclinical-pkpd; nonclinical-package; cmc-controls; clinical,Unreviewed strong-term hit
48ab80dfa337412a8e1503fc,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/214759Orig1s000AdminCorres.pdf,27,investigator_brochure,214759,nonclinical-safety; nonclinical-package,Unreviewed strong-term hit
